ID,S_ID,Case Number,Description,District,Ward,FBI Code,Year
1337956,23827,G036121,VIOLATE ORDER OF PROTECTION,6.0,,26,2001.0
1337957,23828,G033923,OTHER VEHICLE OFFENSE,15.0,,26,2001.0
1337958,23829,G036920,"THEFT BY LESSEE,MOTOR VEH",8.0,,11,2001.0
1337959,23830,G035457,AUTOMOBILE,18.0,,7,2001.0
1337960,23831,G028898,ENDANGERING LIFE/HEALTH CHILD,4.0,,26,2001.0
1337961,23832,G034672,TO LAND,9.0,,26,2001.0
1337962,23833,G034424,CREDIT CARD FRAUD,1.0,,11,2001.0
1337963,23834,G027806,$500 AND UNDER,8.0,,6,2001.0
1337965,23835,G035111,OVER $500,10.0,,6,2001.0
1337966,23836,G034435,$500 AND UNDER,9.0,,6,2001.0
1337969,23837,G036161,SIMPLE,7.0,,08A,2001.0
1337971,23838,G033383,"TRUCK, BUS, MOTOR HOME",3.0,,7,2001.0
1337972,23839,G033303,$500 AND UNDER,2.0,,6,2001.0
1337974,23840,G035154,SIMPLE,5.0,,08B,2001.0
1337975,23841,G036916,THEFT/RECOVERY: AUTOMOBILE,18.0,,7,2001.0
1337976,23842,G008617,SOLICIT FOR BUSINESS,14.0,,16,2001.0
1337977,23843,G036275,SIMPLE,10.0,,08B,2001.0
1337979,23844,G034473,SIMPLE,5.0,,08A,2001.0
1337980,23845,G035567,$500 AND UNDER,19.0,,6,2001.0
1337981,23846,G035601,TO VEHICLE,9.0,,14,2001.0
1337982,23847,G027169,$500 AND UNDER,20.0,,6,2001.0
1337985,23848,G036914,OTHER CRIME INVOLVING PROPERTY,5.0,,26,2001.0
1337986,23849,G034788,AGGRAVATED VEHICULAR HIJACKING,25.0,,3,2001.0
1337987,23850,G036229,OVER $500,6.0,,6,2001.0
1337989,23851,G036875,CREDIT CARD FRAUD,8.0,,11,2001.0
1337990,23852,G029915,SIMPLE,10.0,,08A,2001.0
1337993,23853,G036922,$500 AND UNDER,11.0,,6,2001.0
1337994,23854,G027337,$500 AND UNDER,8.0,,6,2001.0
1337996,23855,G035805,$500 AND UNDER,9.0,,6,2001.0
1337998,23856,G034520,SIMPLE,20.0,,08B,2001.0
1337999,23857,G032998,TO PROPERTY,9.0,,14,2001.0
1338,23858,HH105585,FIRST DEGREE MURDER,7.0,,01A,2002.0
1338000,23859,G035007,$500 AND UNDER,5.0,,6,2001.0
1338002,23860,G003928,SOLICIT NARCOTICS ON PUBLICWAY,15.0,,26,2001.0
1338004,23861,G036551,SIMPLE,7.0,,08B,2001.0
1338005,23862,G035559,TO PROPERTY,8.0,,14,2001.0
1338008,23863,G036931,UNLAWFUL ENTRY,17.0,,5,2001.0
1338009,23864,G035919,CRIMINAL SEXUAL ABUSE,18.0,,17,2001.0
1338010,23865,G036918,$500 AND UNDER,24.0,,6,2001.0
1338013,23866,G036925,TO VEHICLE,9.0,,14,2001.0
1338016,23867,G034793,$500 AND UNDER,22.0,,6,2001.0
1338017,23868,G036878,CREDIT CARD FRAUD,8.0,,11,2001.0
1338018,23869,G035023,TELEPHONE THREAT,9.0,,26,2001.0
1338019,23870,G008618,SOLICIT FOR BUSINESS,14.0,,16,2001.0
1338021,23871,G028106,$500 AND UNDER,8.0,,6,2001.0
1338022,23872,G036259,$500 AND UNDER,6.0,,6,2001.0
1338023,23873,G035614,SIMPLE,10.0,,08B,2001.0
1338024,23874,G033588,$500 AND UNDER,15.0,,6,2001.0
1338026,23875,G024041,SIMPLE,8.0,,08A,2001.0
1338027,23876,G035539,TO PROPERTY,8.0,,14,2001.0
1338028,23877,G036923,TO PROPERTY,20.0,,14,2001.0
1338030,23878,G035421,$500 AND UNDER,9.0,,6,2001.0
1338032,23879,G036498,$500 AND UNDER,5.0,,6,2001.0
1338036,23880,G034681,TO PROPERTY,9.0,,14,2001.0
1338038,23881,G027703,$500 AND UNDER,8.0,,6,2001.0
1338039,23882,G035479,TO VEHICLE,16.0,,14,2001.0
1338040,23883,G035991,FRAUD OR CONFIDENCE GAME,1.0,,11,2001.0
1338041,23884,G035168,$500 AND UNDER,9.0,,6,2001.0
1338042,23885,G008619,SOLICIT FOR BUSINESS,14.0,,16,2001.0
1338044,23886,G024490,OVER $500,15.0,,6,2001.0
1338045,23887,G036565,TO PROPERTY,7.0,,14,2001.0
1338047,23888,G034946,SIMPLE,9.0,,08B,2001.0
1338048,23889,G036303,SIMPLE,6.0,,08A,2001.0
1338049,23890,G021965,SIMPLE,8.0,,08B,2001.0
1338050,23891,G036894,CREDIT CARD FRAUD,8.0,,11,2001.0
1338051,23892,G020932,$500 AND UNDER,8.0,,6,2001.0
1338052,23893,G035643,SIMPLE,10.0,,08B,2001.0
1338054,23894,G036247,TELEPHONE THREAT,7.0,,26,2001.0
1338056,23895,G008926,SOLICIT ON PUBLIC WAY,11.0,,16,2001.0
1338057,23896,G003111,MANU/DELIVER: HEROIN (WHITE),15.0,,18,2001.0
1338058,23897,G036525,AGGRAVATED: OTHER DANG WEAPON,4.0,,04B,2001.0
1338059,23898,G036626,SIMPLE,9.0,,08B,2001.0
1338060,23899,G027196,$500 AND UNDER,8.0,,6,2001.0
1338062,23900,G034063,$500 AND UNDER,15.0,,6,2001.0
1338063,23901,G033666,ATTEMPT: ARMED-HANDGUN,25.0,,3,2001.0
1338064,23902,G035802,UNLAWFUL ENTRY,9.0,,5,2001.0
1338066,23903,G035270,SIMPLE,10.0,,08A,2001.0
1338067,23904,G036522,SIMPLE,7.0,,08B,2001.0
1338068,23905,G035604,THEFT/RECOVERY: AUTOMOBILE,10.0,,7,2001.0
1338069,23906,G036313,SIMPLE,6.0,,08B,2001.0
1338071,23907,G023368,CHILD ABDUCTION,8.0,,20,2001.0
1338073,23908,G036415,ARMED: OTHER DANGEROUS WEAPON,9.0,,3,2001.0
1338074,23909,G027024,$500 AND UNDER,8.0,,6,2001.0
1338075,23910,G007623,POSS: HEROIN(WHITE),11.0,,18,2001.0
1338076,23911,G022993,SOLICIT ON PUBLIC WAY,25.0,,16,2001.0
1338077,23912,G036921,TO VEHICLE,18.0,,14,2001.0
1338078,23913,G036974,$500 AND UNDER,18.0,,6,2001.0
1338079,23914,G036538,SIMPLE,9.0,,08B,2001.0
1338080,23915,G036546,AGGRAVATED: OTHER DANG WEAPON,7.0,,04B,2001.0
1338081,23916,G011159,POSS: CRACK,11.0,,18,2001.0
1338082,23917,G034415,SIMPLE,10.0,,08B,2001.0
1338083,23918,G035384,$500 AND UNDER,2.0,,6,2001.0
1338084,23919,G027077,$500 AND UNDER,8.0,,6,2001.0
1338085,23920,G035100,SIMPLE,4.0,,08B,2001.0
1338086,23921,G007678,GAME/DICE,1.0,,19,2001.0
1338089,23922,G031149,SIMPLE,9.0,,08B,2001.0
1338090,23923,G033786,$500 AND UNDER,20.0,,6,2001.0
1338091,23924,G022417,FOUND SUSPECT NARCOTICS,25.0,,26,2001.0
1338092,23925,G036568,AGGRAVATED: OTHER DANG WEAPON,7.0,,04B,2001.0
1338093,23926,G035983,SIMPLE,16.0,,08B,2001.0
1338094,23927,G034963,FORCIBLE ENTRY,18.0,,5,2001.0
1338095,23928,G031174,AGGRAVATED: OTHER DANG WEAPON,11.0,,04A,2001.0
1338097,23929,G033752,OVER $500,5.0,,6,2001.0
1338100,23930,G036981,SIMPLE,25.0,,08B,2001.0
1338101,23931,G022685,POSS: CANNABIS 30GMS OR LESS,15.0,,18,2001.0
1338102,23932,G036963,OVER $500,1.0,,6,2001.0
1338104,23933,G029558,$500 AND UNDER,8.0,,6,2001.0
1338105,23934,G036986,$500 AND UNDER,14.0,,6,2001.0
1338106,23935,G009108,POSS: CRACK,7.0,,18,2001.0
1338108,23936,G034118,SIMPLE,4.0,,08B,2001.0
1338109,23937,G900539,TO VEHICLE,6.0,,14,2001.0
1338111,23938,G034664,AGGRAVATED VEHICULAR HIJACKING,9.0,,3,2001.0
1338112,23939,G034128,SIMPLE,9.0,,08B,2001.0
1338113,23940,G023104,POSS: CANNABIS 30GMS OR LESS,18.0,,18,2001.0
1338114,23941,G035367,HARASSMENT BY TELEPHONE,8.0,,26,2001.0
1338115,23942,G035136,ATT: AUTOMOBILE,10.0,,7,2001.0
1338117,23943,G035959,$500 AND UNDER,8.0,,6,2001.0
1338118,23944,G033245,OVER $500,20.0,,6,2001.0
1338119,23945,G035694,SIMPLE,4.0,,08A,2001.0
1338120,23946,G026181,MANU/DELIVER:CRACK,24.0,,18,2001.0
1338121,23947,G036975,TO VEHICLE,17.0,,14,2001.0
1338123,23948,G009270,POSS: HEROIN(WHITE),11.0,,18,2001.0
1338124,23949,G011220,SOLICIT ON PUBLIC WAY,25.0,,16,2001.0
1338125,23950,G034568,SIMPLE,16.0,,08B,2001.0
1338127,23951,G036999,$500 AND UNDER,24.0,,6,2001.0
1338128,23952,G036128,TO STATE SUP LAND,1.0,,26,2001.0
1338129,23953,G023205,POSS: HEROIN(WHITE),15.0,,18,2001.0
1338131,23954,G036256,ARMED: HANDGUN,25.0,,3,2001.0
1338132,23955,G029679,$500 AND UNDER,8.0,,6,2001.0
1338134,23956,G035358,$500 AND UNDER,1.0,,6,2001.0
1338135,23957,G034773,$500 AND UNDER,5.0,,6,2001.0
1338136,23958,G036135,THEFT/RECOVERY: AUTOMOBILE,7.0,,7,2001.0
1338137,23959,G036995,FORCIBLE ENTRY,19.0,,5,2001.0
1338139,23960,G035634,UNLAWFUL INTERFERE/VISITATION,16.0,,26,2001.0
1338141,23961,G036994,TO VEHICLE,14.0,,14,2001.0
1338142,23962,G025192,ATT: AUTOMOBILE,10.0,,7,2001.0
1338143,23963,G033367,PUBLIC INDECENCY,22.0,,17,2001.0
1338144,23964,G035276,$500 AND UNDER,5.0,,6,2001.0
1338145,23965,G011221,SOLICIT ON PUBLIC WAY,25.0,,16,2001.0
1338146,23966,G036972,TELEPHONE THREAT,19.0,,26,2001.0
1338147,23967,G036223,UNLAWFUL ENTRY,25.0,,5,2001.0
1338148,23968,G033629,TELEPHONE THREAT,20.0,,26,2001.0
1338149,23969,G034598,FORCIBLE ENTRY,11.0,,5,2001.0
1338150,23970,G023244,POSS: CRACK,22.0,,18,2001.0
1338151,23971,G035779,OVER $500,1.0,,6,2001.0
1338152,23972,G007177,MANU/DELIVER:CRACK,6.0,,18,2001.0
1338153,23973,G035333,SIMPLE,16.0,,08B,2001.0
1338155,23974,G031030,AGGRAVATED: OTHER DANG WEAPON,9.0,,04B,2001.0
1338156,23975,G036445,UNLAWFUL ENTRY,25.0,,5,2001.0
1338157,23976,G029631,OVER $500,8.0,,6,2001.0
1338158,23977,G036233,SIMPLE,4.0,,08A,2001.0
1338159,23978,G034576,FORCIBLE ENTRY,11.0,,5,2001.0
1338160,23979,G033692,OTHER VEHICLE OFFENSE,16.0,,26,2001.0
1338162,23980,G036000,FORCIBLE ENTRY,25.0,,5,2001.0
1338163,23981,G023532,POSS: CRACK,2.0,,18,2001.0
1338164,23982,G035735,FORCIBLE ENTRY,18.0,,5,2001.0
1338165,23983,G036625,TO PROPERTY,5.0,,14,2001.0
1338166,23984,G035758,THEFT OF LABOR/SERVICES,1.0,,11,2001.0
1338167,23985,G032587,FORCIBLE ENTRY,11.0,,5,2001.0
1338168,23986,G034577,SIMPLE,1.0,,08B,2001.0
1338169,23987,G008942,POSS: HEROIN(WHITE),11.0,,18,2001.0
1338170,23988,G028433,SIMPLE,8.0,,08B,2001.0
1338172,23989,G036554,SIMPLE,4.0,,08B,2001.0
1338173,23990,G037015,TELEPHONE THREAT,12.0,,26,2001.0
1338177,23991,G036382,FORCIBLE ENTRY,25.0,,5,2001.0
1338178,23992,G036478,TO LAND,1.0,,26,2001.0
1338180,23993,G023857,POSS: CRACK,2.0,,18,2001.0
1338181,23994,G033313,ATTEMPT FORCIBLE ENTRY,11.0,,5,2001.0
1338182,23995,G030008,POSS: CRACK,2.0,,18,2001.0
1338183,23996,G036495,TO PROPERTY,18.0,,14,2001.0
1338184,23997,G027377,MANU/DELIVER:CRACK,25.0,,18,2001.0
1338186,23998,G034978,FORCIBLE ENTRY,25.0,,5,2001.0
1338187,23999,G037020,$500 AND UNDER,1.0,,6,2001.0
1338188,24000,G009379,SOLICIT ON PUBLIC WAY,12.0,,16,2001.0
1338189,24001,G008387,POSS: HEROIN(WHITE),15.0,,18,2001.0
1338190,24002,G033989,OTHER VEHICLE OFFENSE,16.0,,26,2001.0
1338192,24003,G035708,FORCIBLE ENTRY,18.0,,5,2001.0
1338193,24004,G008640,POSS: CRACK,11.0,,18,2001.0
1338195,24005,G037028,SIMPLE,4.0,,08A,2001.0
1338197,24006,G036590,TO VEHICLE,5.0,,14,2001.0
1338198,24007,G035833,OVER $500,25.0,,6,2001.0
1338199,24008,G029823,$500 AND UNDER,8.0,,6,2001.0
1338201,24009,G029004,TO VEHICLE,11.0,,14,2001.0
1338202,24010,G034984,AGGRAVATED:KNIFE/CUTTING INSTR,18.0,,04B,2001.0
1338204,24011,G010704,POSS: CRACK,11.0,,18,2001.0
1338205,24012,G034917,$500 AND UNDER,18.0,,6,2001.0
1338206,24013,G035787,$500 AND UNDER,1.0,,6,2001.0
1338207,24014,G037048,OVER $500,25.0,,6,2001.0
1338209,24015,G027138,POSS: CRACK,2.0,,18,2001.0
1338210,24016,G009755,POSS: CRACK,15.0,,18,2001.0
1338212,24017,G030351,SIMPLE,11.0,,08B,2001.0
1338214,24018,G035286,SIMPLE,16.0,,08B,2001.0
1338215,24019,G034444,AGGRAVATED: OTHER DANG WEAPON,18.0,,04B,2001.0
1338217,24020,G009851,POSS: CANNABIS 30GMS OR LESS,12.0,,18,2001.0
1338219,24021,G030077,POSS: CRACK,2.0,,18,2001.0
1338220,24022,G035646,TO PROPERTY,5.0,,14,2001.0
1338221,24023,G035253,$500 AND UNDER,25.0,,6,2001.0
1338224,24024,G036563,SIMPLE,9.0,,08B,2001.0
1338226,24025,G030428,$500 AND UNDER,8.0,,6,2001.0
1338227,24026,G037067,SIMPLE,7.0,,08B,2001.0
1338228,24027,G036111,TO PROPERTY,5.0,,14,2001.0
1338230,24028,G035701,TELEPHONE THREAT,16.0,,26,2001.0
1338233,24029,G028507,SIMPLE,11.0,,08B,2001.0
1338234,24030,G010101,MANU/DELIVER:CRACK,7.0,,18,2001.0
1338235,24031,G027947,POSS: COCAINE,25.0,,18,2001.0
1338237,24032,G034451,$500 AND UNDER,20.0,,6,2001.0
1338239,24033,G036374,SIMPLE,9.0,,08A,2001.0
1338240,24034,G037065,AUTOMOBILE,9.0,,7,2001.0
1338241,24035,G030253,SIMPLE,11.0,,08B,2001.0
1338242,24036,G035059,TELEPHONE THREAT,22.0,,26,2001.0
1338243,24037,G035245,SIMPLE,16.0,,08B,2001.0
1338245,24038,G900518,AGGRAVATED: OTHER DANG WEAPON,18.0,,04B,2001.0
1338247,24039,G018341,POSS: HEROIN(WHITE),12.0,,18,2001.0
1338251,24040,G035979,TO PROPERTY,5.0,,14,2001.0
1338253,24041,G029580,AGG RITUAL MUT:OTH DANG WEAPON,11.0,,04B,2001.0
1338254,24042,G027226,POSS: CRACK,24.0,,18,2001.0
1338255,24043,G035687,OVER $500,1.0,,6,2001.0
1338256,24044,G035406,SIMPLE,9.0,,08B,2001.0
1338258,24045,G023693,SOLICIT ON PUBLIC WAY,25.0,,16,2001.0
1338259,24046,G035069,HARASSMENT BY TELEPHONE,22.0,,26,2001.0
1338260,24047,G035855,TO PROPERTY,16.0,,14,2001.0
1338262,24048,G032499,AGGRAVATED: OTHER DANG WEAPON,9.0,,04B,2001.0
1338263,24049,G034097,OVER $500,15.0,,6,2001.0
1338265,24050,G037064,FRAUD OR CONFIDENCE GAME,17.0,,11,2001.0
1338267,24051,G032982,AUTOMOBILE,20.0,,7,2001.0
1338268,24052,G010805,SOLICIT FOR BUSINESS,15.0,,16,2001.0
1338270,24053,G030957,$500 AND UNDER,18.0,,6,2001.0
1338272,24054,G023450,POSS: CANNABIS 30GMS OR LESS,25.0,,18,2001.0
1338273,24055,G028221,AGG PO HANDS NO/MIN INJURY,11.0,,08B,2001.0
1338274,24056,G035324,TO LAND,22.0,,26,2001.0
1338275,24057,G027880,POSS: CRACK,19.0,,18,2001.0
1338278,24058,G037076,TELEPHONE THREAT,9.0,,26,2001.0
1338281,24059,G036624,$500 AND UNDER,25.0,,6,2001.0
1338282,24060,G037091,OVER $500,19.0,,6,2001.0
1338283,24061,G037085,OVER $500,4.0,,6,2001.0
1338285,24062,G035774,SIMPLE,16.0,,08B,2001.0
1338286,24063,G034972,TO PROPERTY,5.0,,14,2001.0
1338287,24064,G035467,SIMPLE,9.0,,08B,2001.0
1338288,24065,G012537,MANU/DELIVER:CRACK,25.0,,18,2001.0
1338289,24066,G029102,AGGRAVATED: OTHER DANG WEAPON,11.0,,04B,2001.0
1338292,24067,G027073,POSS: CANNABIS MORE THAN 30GMS,24.0,,18,2001.0
1338293,24068,G037089,HARASSMENT BY TELEPHONE,9.0,,26,2001.0
1338294,24069,G035727,OTHER CRIME AGAINST PERSON,16.0,,26,2001.0
1338295,24070,G036302,$500 AND UNDER,25.0,,6,2001.0
1338296,24071,G036277,TELEPHONE THREAT,22.0,,26,2001.0
1338297,24072,G031621,TO LAND,5.0,,26,2001.0
1338298,24073,G034838,SIMPLE,9.0,,08B,2001.0
1338301,24074,G036044,TELEPHONE THREAT,16.0,,26,2001.0
1338302,24075,G027669,POSS: CRACK,25.0,,18,2001.0
1338303,24076,G012850,MANU/DEL:CANNABIS OVER 10 GMS,4.0,,18,2001.0
1338304,24077,G035020,OVER $500,25.0,,6,2001.0
1338305,24078,G011463,POSS: CANNABIS 30GMS OR LESS,5.0,,18,2001.0
1338307,24079,G037090,ATTEMPT THEFT,8.0,,6,2001.0
1338308,24080,G036547,TO PROPERTY,22.0,,14,2001.0
1338309,24081,G023438,POSS: CANNABIS 30GMS OR LESS,25.0,,18,2001.0
1338310,24082,G031340,$500 AND UNDER,18.0,,6,2001.0
1338311,24083,G031319,TELEPHONE THREAT,15.0,,26,2001.0
1338312,24084,G027724,POSS: HEROIN(WHITE),2.0,,18,2001.0
1338314,24085,G032602,SIMPLE,16.0,,08B,2001.0
1338315,24086,G036670,VIOLATE ORDER OF PROTECTION,22.0,,26,2001.0
1338316,24087,G035541,$500 AND UNDER,25.0,,6,2001.0
1338318,24088,G900510,THEFT/RECOVERY: AUTOMOBILE,11.0,,7,2001.0
1338320,24089,G027748,POSS: HEROIN(WHITE),2.0,,18,2001.0
1338322,24090,G033906,SIMPLE,15.0,,08B,2001.0
1338323,24091,G011501,POSS: CANNABIS 30GMS OR LESS,3.0,,18,2001.0
1338327,24092,G023529,POSS: CRACK,17.0,,18,2001.0
1338328,24093,G033388,$500 AND UNDER,25.0,,6,2001.0
1338329,24094,G012432,POSS: HEROIN(WHITE),11.0,,18,2001.0
1338333,24095,G036422,$500 AND UNDER,1.0,,6,2001.0
1338334,24096,G027839,SALE/DEL HYPODERMIC NEEDLE,2.0,,26,2001.0
1338335,24097,G035874,ARMED: HANDGUN,15.0,,3,2001.0
1338337,24098,G034534,$500 AND UNDER,18.0,,6,2001.0
1338340,24099,G023768,POSS: CRACK,18.0,,18,2001.0
1338342,24100,G011523,SOLICIT ON PUBLIC WAY,8.0,,16,2001.0
1338343,24101,G027714,POSS: CANNABIS 30GMS OR LESS,2.0,,18,2001.0
1338344,24102,G035183,SIMPLE,25.0,,08B,2001.0
1338345,24103,G037130,OVER $500,19.0,,6,2001.0
1338347,24104,G035713,$500 AND UNDER,18.0,,6,2001.0
1338348,24105,G037131,FORCIBLE ENTRY,16.0,,5,2001.0
1338349,24106,G035295,OVER $500,1.0,,6,2001.0
1338350,24107,G035733,ARMED: HANDGUN,15.0,,3,2001.0
1338351,24108,G023664,ALTER/FORGE PRESCRIPTION,2.0,,18,2001.0
1338353,24109,G012813,POSS: CRACK,2.0,,18,2001.0
1338354,24110,G037054,SIMPLE,3.0,,08A,2001.0
1338356,24111,G029527,AGGRAVATED:KNIFE/CUTTING INSTR,25.0,,04A,2001.0
1338357,24112,G037129,AUTOMOBILE,9.0,,7,2001.0
1338358,24113,G035973,TO LAND,5.0,,26,2001.0
1338359,24114,G035400,$500 AND UNDER,1.0,,6,2001.0
1338360,24115,G023429,POSS: CANNABIS 30GMS OR LESS,17.0,,18,2001.0
1338361,24116,G023642,AGGRAVATED: HANDGUN,11.0,,04B,2001.0
1338363,24117,G005594,POSS: CRACK,9.0,,18,2001.0
1338364,24118,G036653,TO VEHICLE,25.0,,14,2001.0
1338365,24119,G037123,TO PROPERTY,20.0,,14,2001.0
1338367,24120,G023638,POSS: CRACK,2.0,,18,2001.0
1338369,24121,G034865,$500 AND UNDER,1.0,,6,2001.0
1338370,24122,G036540,THEFT OF LOST/MISLAID PROP,25.0,,11,2001.0
1338372,24123,G030964,OVER $500,18.0,,6,2001.0
1338373,24124,G037137,$500 AND UNDER,8.0,,6,2001.0
1338374,24125,G014604,POSS: HEROIN(WHITE),11.0,,18,2001.0
1338376,24126,G037174,OVER $500,11.0,,6,2001.0
1338377,24127,G037176,$500 AND UNDER,24.0,,6,2001.0
1338378,24128,G037158,TO PROPERTY,8.0,,14,2001.0
1338379,24129,G037169,FRAUD OR CONFIDENCE GAME,24.0,,11,2001.0
1338380,24130,G035378,$500 AND UNDER,5.0,,6,2001.0
1338381,24131,G037178,HARASSMENT BY TELEPHONE,22.0,,26,2001.0
1338384,24132,G011569,POSS: HEROIN(WHITE),9.0,,18,2001.0
1338385,24133,G023795,POSS: CRACK,24.0,,18,2001.0
1338387,24134,G037205,OVER $500,18.0,,6,2001.0
1338389,24135,G011762,POSS: CANNABIS 30GMS OR LESS,4.0,,18,2001.0
1338390,24136,G035319,$500 AND UNDER,18.0,,6,2001.0
1338391,24137,G037044,AUTOMOBILE,9.0,,7,2001.0
1338392,24138,G035480,AUTOMOBILE,5.0,,7,2001.0
1338393,24139,G011718,SOLICIT NARCOTICS ON PUBLICWAY,11.0,,26,2001.0
1338394,24140,G037185,OVER $500,10.0,,6,2001.0
1338395,24141,G037217,$500 AND UNDER,8.0,,6,2001.0
1338397,24142,G037223,$500 AND UNDER,22.0,,6,2001.0
1338398,24143,G035555,$500 AND UNDER,18.0,,6,2001.0
1338400,24144,G037211,$500 AND UNDER,18.0,,6,2001.0
1338401,24145,G037202,$500 AND UNDER,18.0,,6,2001.0
1338402,24146,G010377,POSS: CANNABIS 30GMS OR LESS,15.0,,18,2001.0
1338404,24147,G035591,$500 AND UNDER,18.0,,6,2001.0
1338405,24148,G030162,AGGRAVATED: OTHER DANG WEAPON,11.0,,04B,2001.0
1338406,24149,G036940,FORCIBLE ENTRY,16.0,,5,2001.0
1338407,24150,G010724,POSS: CRACK,15.0,,18,2001.0
1338408,24151,G036238,$500 AND UNDER,18.0,,6,2001.0
1338411,24152,G037244,"TRUCK, BUS, MOTOR HOME",7.0,,7,2001.0
1338414,24153,G034853,UNLAWFUL USE OTHER DANG WEAPON,9.0,,15,2001.0
1338415,24154,G035016,AGGRAVATED: HANDGUN,15.0,,04B,2001.0
1338418,24155,G037258,OVER $500,18.0,,6,2001.0
1338419,24156,G033808,$500 AND UNDER,18.0,,6,2001.0
1338422,24157,G000962,TO VEHICLE,19.0,,14,2001.0
1338424,24158,G037251,OVER $500,1.0,,6,2001.0
1338425,24159,G037247,$500 AND UNDER,1.0,,6,2001.0
1338429,24160,G029242,OVER $500,8.0,,6,2001.0
1338430,24161,G037273,OVER $500,15.0,,6,2001.0
1338434,24162,G035262,ATTEMPT: ARMED-HANDGUN,15.0,,3,2001.0
1338435,24163,G037275,OVER $500,8.0,,6,2001.0
1338436,24164,G027288,$500 AND UNDER,8.0,,6,2001.0
1338437,24165,G037287,TO VEHICLE,14.0,,14,2001.0
1338439,24166,G036523,THEFT OF LABOR/SERVICES,18.0,,11,2001.0
1338441,24167,G035925,TO PROPERTY,15.0,,14,2001.0
1338442,24168,G036244,STOLEN PROP: BUY/RECEIVE/POS.,25.0,,13,2001.0
1338443,24169,G035808,AGGRAVATED,5.0,,9,2001.0
1338445,24170,G036231,TO PROPERTY,15.0,,14,2001.0
1338447,24171,G037041,ARMED: HANDGUN,11.0,,3,2001.0
1338448,24172,G030203,SIMPLE,8.0,,08B,2001.0
1338449,24173,G029802,AGGRAVATED:KNIFE/CUTTING INSTR,11.0,,04B,2001.0
1338450,24174,G035116,TO VEHICLE,18.0,,14,2001.0
1338453,24175,G031198,SIMPLE,11.0,,08B,2001.0
1338454,24176,G030246,SIMPLE,8.0,,08B,2001.0
1338456,24177,G036064,TO PROPERTY,25.0,,14,2001.0
1338457,24178,G032975,TO PROPERTY,18.0,,14,2001.0
1338458,24179,G028256,PATRONIZING A PROSTITUTE,14.0,,16,2001.0
1338459,24180,G011791,POSS: HEROIN(WHITE),12.0,,18,2001.0
1338460,24181,G010245,POSS: CRACK,5.0,,18,2001.0
1338461,24182,G031746,FORCIBLE ENTRY,11.0,,5,2001.0
1338462,24183,G037147,FRAUD OR CONFIDENCE GAME,2.0,,11,2001.0
1338463,24184,G036287,SIMPLE,25.0,,08B,2001.0
1338464,24185,G032123,SIMPLE,11.0,,08B,2001.0
1338465,24186,G034676,TO PROPERTY,15.0,,14,2001.0
1338467,24187,G010260,POSS: CANNABIS 30GMS OR LESS,9.0,,18,2001.0
1338468,24188,G033863,UNLAWFUL USE OTHER DANG WEAPON,18.0,,15,2001.0
1338469,24189,G024426,SOLICIT ON PUBLIC WAY,11.0,,16,2001.0
1338471,24190,G033837,SIMPLE,25.0,,08B,2001.0
1338472,24191,G024422,SOLICIT ON PUBLIC WAY,11.0,,16,2001.0
1338473,24192,G034973,SIMPLE,15.0,,08A,2001.0
1338474,24193,G028981,POSS: HEROIN(WHITE),2.0,,18,2001.0
1338475,24194,G010326,SELL/GIVE/DEL LIQUOR TO MINOR,19.0,,22,2001.0
1338477,24195,G016841,FRAUD OR CONFIDENCE GAME,8.0,,11,2001.0
1338479,24196,G012820,POSS: CRACK,3.0,,18,2001.0
1338481,24197,G034645,TO VEHICLE,11.0,,26,2001.0
1338482,24198,G033143,TELEPHONE THREAT,25.0,,26,2001.0
1338483,24199,G028238,POSS: HEROIN(WHITE),2.0,,18,2001.0
1338484,24200,G036612,UNLAWFUL POSS OF HANDGUN,15.0,,15,2001.0
1338485,24201,G037333,OVER $500,18.0,,6,2001.0
1338486,24202,G034515,SIMPLE,18.0,,08A,2001.0
1338487,24203,G010327,POSS: CANNABIS MORE THAN 30GMS,2.0,,18,2001.0
1338488,24204,G005540,MANU/DELIVER:CRACK,15.0,,18,2001.0
1338489,24205,G023320,CALL OPERATION,18.0,,16,2001.0
1338490,24206,G011807,POSS: CANNABIS 30GMS OR LESS,9.0,,18,2001.0
1338491,24207,G036768,SIMPLE,5.0,,08A,2001.0
1338492,24208,G012838,POSS: CANNABIS 30GMS OR LESS,7.0,,18,2001.0
1338494,24209,G025864,SIMPLE,11.0,,08B,2001.0
1338495,24210,G024144,SIMPLE,25.0,,08B,2001.0
1338497,24211,G037346,$500 AND UNDER,7.0,,6,2001.0
1338499,24212,G037327,TO PROPERTY,8.0,,14,2001.0
1338500,24213,G037248,FORCIBLE ENTRY,8.0,,5,2001.0
1338501,24214,G012839,POSS: CRACK,2.0,,18,2001.0
1338502,24215,G023508,SOLICIT ON PUBLIC WAY,12.0,,16,2001.0
1338503,24216,G029092,TO VEHICLE,8.0,,14,2001.0
1338504,24217,G023861,ARMED: HANDGUN,15.0,,3,2001.0
1338505,24218,G010330,SELL/GIVE/DEL LIQUOR TO MINOR,19.0,,22,2001.0
1338506,24219,G028995,POSS: HEROIN(WHITE),2.0,,18,2001.0
1338508,24220,G023490,SOLICIT ON PUBLIC WAY,12.0,,16,2001.0
